upstox_id,tradingsymbol,instrument_type,exchange,symbol,name_of_company,date_of_listing,isin_number,face_value
NSE_EQ|INE670K01029,LODHA,EQUITY,NSE_EQ,LODHA,Macrotech Developers Limited,19-APR-2021,INE670K01029,10
NSE_EQ|INE397H01017,LOKESHMACH,EQUITY,NSE_EQ,LOKESHMACH,Lokesh Machines Limited,05-MAY-2006,INE397H01017,10
NSE_EQ|INE846D01012,LORDSCHLO,EQUITY,NSE_EQ,LORDSCHLO,Lords Chloro Alkali Limited,28-AUG-2023,INE846D01012,10
NSE_EQ|INE947I01017,LOTUSEYE,EQUITY,NSE_EQ,LOTUSEYE,Lotus Eye Hospital and Institute Limited,11-JUL-2008,INE947I01017,10
NSE_EQ|INE597L01014,LOVABLE,EQUITY,NSE_EQ,LOVABLE,Lovable Lingerie Limited,24-MAR-2011,INE597L01014,10
NSE_EQ|INE970D01010,LOYALTEX,EQUITY,NSE_EQ,LOYALTEX,Loyal Textile Mills Limited,11-AUG-2022,INE970D01010,10
NSE_EQ|INE197J01017,LPDC,EQUITY,NSE_EQ,LPDC,Landmark Property Development Company Limited,12-AUG-2008,INE197J01017,1
NSE_EQ|INE018A01030,LT,EQUITY,NSE_EQ,LT,Larsen & Toubro Limited,23-JUN-2004,INE018A01030,2
NSE_EQ|INE498L01015,LTF,EQUITY,NSE_EQ,LTF,L&T Finance Limited,12-AUG-2011,INE498L01015,10
NSE_EQ|INE818H01020,LTFOODS,EQUITY,NSE_EQ,LTFOODS,LT Foods Limited,18-DEC-2006,INE818H01020,1
NSE_EQ|INE214T01019,LTIM,EQUITY,NSE_EQ,LTIM,LTIMindtree Limited,21-JUL-2016,INE214T01019,1
NSE_EQ|INE010V01017,LTTS,EQUITY,NSE_EQ,LTTS,L&T Technology Services Limited,23-SEP-2016,INE010V01017,2
NSE_EQ|INE162B01018,LUMAXIND,EQUITY,NSE_EQ,LUMAXIND,Lumax Industries Limited,06-SEP-1995,INE162B01018,10
NSE_EQ|INE872H01027,LUMAXTECH,EQUITY,NSE_EQ,LUMAXTECH,Lumax Auto Technologies Limited,16-JAN-2007,INE872H01027,2
NSE_EQ|INE326A01037,LUPIN,EQUITY,NSE_EQ,LUPIN,Lupin Limited,10-SEP-2001,INE326A01037,2
NSE_EQ|INE150G01020,LUXIND,EQUITY,NSE_EQ,LUXIND,Lux Industries Limited,30-NOV-2015,INE150G01020,2
NSE_EQ|INE576O01020,LXCHEM,EQUITY,NSE_EQ,LXCHEM,Laxmi Organic Industries Limited,25-MAR-2021,INE576O01020,2
NSE_EQ|INE933A01014,LYKALABS,EQUITY,NSE_EQ,LYKALABS,Lyka Labs Limited,08-FEB-1995,INE933A01014,10
NSE_EQ|INE142K01011,LYPSAGEMS,EQUITY,NSE_EQ,LYPSAGEMS,Lypsa Gems & Jewellery Limited,05-NOV-2013,INE142K01011,10
NSE_EQ|INE101A01026,M&M,EQUITY,NSE_EQ,M&M,Mahindra & Mahindra Limited,03-JAN-1996,INE101A01026,5
NSE_EQ|INE774D01024,M&MFIN,EQUITY,NSE_EQ,M&MFIN,Mahindra & Mahindra Financial Services Limited,17-MAR-2006,INE774D01024,2
NSE_EQ|INE774D08MG3,M&MFIN,EQUITY,NSE_EQ,M&MFIN,Mahindra & Mahindra Financial Services Limited,17-MAR-2006,INE774D01024,2
NSE_EQ|INE215I01027,MAANALU,EQUITY,NSE_EQ,MAANALU,Maan Aluminium Limited,22-OCT-2007,INE215I01027,5
NSE_EQ|INE155Z01011,MACPOWER,EQUITY,NSE_EQ,MACPOWER,Macpower CNC Machines Limited,19-AUG-2020,INE155Z01011,10
NSE_EQ|INE925C01016,MADHAV,EQUITY,NSE_EQ,MADHAV,Madhav Marbles and Granites Limited,20-DEC-2007,INE925C01016,10
NSE_EQ|INE378D01032,MADHUCON,EQUITY,NSE_EQ,MADHUCON,Madhucon Projects Limited,05-OCT-2006,INE378D01032,1
NSE_EQ|INE414A01015,MADRASFERT,EQUITY,NSE_EQ,MADRASFERT,Madras Fertilizers Limited,25-JUL-1997,INE414A01015,10
NSE_EQ|INE347W01011,MAGADSUGAR,EQUITY,NSE_EQ,MAGADSUGAR,Magadh Sugar & Energy Limited,28-JUL-2017,INE347W01011,10
NSE_EQ|INE387I01016,MAGNUM,EQUITY,NSE_EQ,MAGNUM,Magnum Ventures Limited,20-SEP-2007,INE387I01016,10
NSE_EQ|INE457A01014,MAHABANK,EQUITY,NSE_EQ,MAHABANK,Bank of Maharashtra,12-APR-2004,INE457A01014,10
NSE_EQ|INE843B01013,MAHAPEXLTD,EQUITY,NSE_EQ,MAHAPEXLTD,Maha Rashtra Apex Corporation Limited,21-JAN-1998,INE843B01013,10
NSE_EQ|INE451L01014,MAHASTEEL,EQUITY,NSE_EQ,MAHASTEEL,Mahamaya Steel Industries Limited,01-JUL-2016,INE451L01014,10
NSE_EQ|INE215D01010,MAHEPC,EQUITY,NSE_EQ,MAHEPC,Mahindra EPC Irrigation Limited,14-FEB-2020,INE215D01010,10
NSE_EQ|INE263W01010,MAHESHWARI,EQUITY,NSE_EQ,MAHESHWARI,Maheshwari Logistics Limited,15-APR-2019,INE263W01010,10
NSE_EQ|INE813A01018,MAHLIFE,EQUITY,NSE_EQ,MAHLIFE,Mahindra Lifespace Developers Limited,10-MAY-2000,INE813A01018,10
NSE_EQ|INE766P01016,MAHLOG,EQUITY,NSE_EQ,MAHLOG,Mahindra Logistics Limited,10-NOV-2017,INE766P01016,10
NSE_EQ|INE288A01013,MAHSCOOTER,EQUITY,NSE_EQ,MAHSCOOTER,Maharashtra Scooters Limited,08-FEB-1995,INE288A01013,10
NSE_EQ|INE271B01025,MAHSEAMLES,EQUITY,NSE_EQ,MAHSEAMLES,Maharashtra Seamless Limited,25-AUG-2004,INE271B01025,5
NSE_EQ|INE683C01011,MAITHANALL,EQUITY,NSE_EQ,MAITHANALL,Maithan Alloys Limited,05-JUL-2011,INE683C01011,10
NSE_EQ|INE389C01015,MALLCOM,EQUITY,NSE_EQ,MALLCOM,Mallcom (India) Limited,02-FEB-2022,INE389C01015,10
NSE_EQ|INE383H01017,MALUPAPER,EQUITY,NSE_EQ,MALUPAPER,Malu Paper Mills Limited,05-APR-2006,INE383H01017,10
NSE_EQ|INE859Q01017,MANAKALUCO,EQUITY,NSE_EQ,MANAKALUCO,Manaksia Aluminium Company Limited,30-MAR-2015,INE859Q01017,1
NSE_EQ|INE830Q01018,MANAKCOAT,EQUITY,NSE_EQ,MANAKCOAT,Manaksia Coated Metals & Industries Limited,30-MAR-2015,INE830Q01018,1
NSE_EQ|INE015D01022,MANAKSIA,EQUITY,NSE_EQ,MANAKSIA,Manaksia Limited,08-JAN-2008,INE015D01022,2
NSE_EQ|INE824Q01011,MANAKSTEEL,EQUITY,NSE_EQ,MANAKSTEEL,Manaksia Steels Limited,30-MAR-2015,INE824Q01011,1
NSE_EQ|INE201A01024,MANALIPETC,EQUITY,NSE_EQ,MANALIPETC,Manali Petrochemicals Limited,06-DEC-2006,INE201A01024,5
NSE_EQ|INE522D01027,MANAPPURAM,EQUITY,NSE_EQ,MANAPPURAM,Manappuram Finance Limited,01-DEC-2014,INE522D01027,2
NSE_EQ|INE584F01014,MANGALAM,EQUITY,NSE_EQ,MANGALAM,Mangalam Drugs And Organics Limited,23-MAY-2005,INE584F01014,10
NSE_EQ|INE558B01017,MANGCHEFER,EQUITY,NSE_EQ,MANGCHEFER,Mangalore Chemicals & Fertilizers Limited,22-OCT-2007,INE558B01017,10
NSE_EQ|INE347A01017,MANGLMCEM,EQUITY,NSE_EQ,MANGLMCEM,Mangalam Cement Limited,03-JAN-1996,INE347A01017,10
NSE_EQ|INE993A01026,MANINDS,EQUITY,NSE_EQ,MANINDS,Man Industries (India) Limited,24-JUN-2005,INE993A01026,5
NSE_EQ|INE949H01023,MANINFRA,EQUITY,NSE_EQ,MANINFRA,Man Infraconstruction Limited,11-MAR-2010,INE949H01023,2
NSE_EQ|INE634S01028,MANKIND,EQUITY,NSE_EQ,MANKIND,Mankind Pharma Limited,09-MAY-2023,INE634S01028,1
NSE_EQ|INE784W01015,MANOMAY,EQUITY,NSE_EQ,MANOMAY,Manomay Tex India Limited,18-JAN-2023,INE784W01015,10
NSE_EQ|INE00VM01036,MANORAMA,EQUITY,NSE_EQ,MANORAMA,Manorama Industries Limited,01-JUL-2022,INE00VM01036,2
NSE_EQ|INE370D01013,MANORG,EQUITY,NSE_EQ,MANORG,Mangalam Organics Limited,02-NOV-2021,INE370D01013,10
NSE_EQ|INE867A01022,MANUGRAPH,EQUITY,NSE_EQ,MANUGRAPH,Manugraph India Limited,14-SEP-2006,INE867A01022,2
NSE_EQ|INE825V01034,MANYAVAR,EQUITY,NSE_EQ,MANYAVAR,Vedant Fashions Limited,16-FEB-2022,INE825V01034,1
NSE_EQ|INE0BV301023,MAPMYINDIA,EQUITY,NSE_EQ,MAPMYINDIA,C.E. Info Systems Limited,21-DEC-2021,INE0BV301023,2
NSE_EQ|INE882A01013,MARALOVER,EQUITY,NSE_EQ,MARALOVER,Maral Overseas Limited,08-FEB-1995,INE882A01013,10
NSE_EQ|INE182D01020,MARATHON,EQUITY,NSE_EQ,MARATHON,Marathon Nextgen Realty Limited,29-SEP-2016,INE182D01020,5
NSE_EQ|INE196A01026,MARICO,EQUITY,NSE_EQ,MARICO,Marico Limited,01-MAY-1996,INE196A01026,1
NSE_EQ|INE01JE01028,MARINE,EQUITY,NSE_EQ,MARINE,Marine Electricals (India) Limited,02-DEC-2020,INE01JE01028,2
NSE_EQ|INE750C01026,MARKSANS,EQUITY,NSE_EQ,MARKSANS,Marksans Pharma Limited,21-JAN-2002,INE750C01026,1
NSE_EQ|INE00SZ01018,MARSHALL,EQUITY,NSE_EQ,MARSHALL,Marshall Machines Limited,22-NOV-2021,INE00SZ01018,10
NSE_EQ|INE585B01010,MARUTI,EQUITY,NSE_EQ,MARUTI,Maruti Suzuki India Limited,09-JUL-2003,INE585B01010,5
NSE_EQ|INE348L01012,MASFIN,EQUITY,NSE_EQ,MASFIN,MAS Financial Services Limited,18-OCT-2017,INE348L01012,10
NSE_EQ|INE885F01015,MASKINVEST,EQUITY,NSE_EQ,MASKINVEST,Mask Investments Limited,14-OCT-2016,INE885F01015,10
NSE_EQ|INE759A01021,MASTEK,EQUITY,NSE_EQ,MASTEK,Mastek Limited,10-MAY-1995,INE759A01021,5
NSE_EQ|INE866R01028,MATRIMONY,EQUITY,NSE_EQ,MATRIMONY,Matrimony.Com Limited,21-SEP-2017,INE866R01028,5
NSE_EQ|INE636A01039,MAWANASUG,EQUITY,NSE_EQ,MAWANASUG,Mawana Sugars Limited,20-MAR-2009,INE636A01039,10
NSE_EQ|INE03EI01018,MAXESTATES,EQUITY,NSE_EQ,MAXESTATES,Max Estates Limited,30-OCT-2023,INE03EI01018,10
NSE_EQ|INE027H01010,MAXHEALTH,EQUITY,NSE_EQ,MAXHEALTH,Max Healthcare Institute Limited,21-AUG-2020,INE027H01010,10
NSE_EQ|INE0CG601016,MAXIND,EQUITY,NSE_EQ,MAXIND,Max India Limited,28-AUG-2020,INE0CG601016,10
NSE_EQ|INE040D01038,MAYURUNIQ,EQUITY,NSE_EQ,MAYURUNIQ,Mayur Uniquoters Ltd,25-SEP-2012,INE040D01038,5
NSE_EQ|INE885E01034,MAZDA,EQUITY,NSE_EQ,MAZDA,Mazda Limited,01-NOV-2016,INE885E01034,10
NSE_EQ|INE249Z01012,MAZDOCK,EQUITY,NSE_EQ,MAZDOCK,Mazagon Dock Shipbuilders Limited,12-OCT-2020,INE249Z01012,10
NSE_EQ|INE900L01010,MBAPL,EQUITY,NSE_EQ,MBAPL,Madhya Bharat Agro Products Limited,22-AUG-2019,INE900L01010,10
NSE_EQ|INE748A01016,MBECL,EQUITY,NSE_EQ,MBECL,Mcnally Bharat Engineering Company Limited,06-OCT-2006,INE748A01016,10
NSE_EQ|INE912H01013,MBLINFRA,EQUITY,NSE_EQ,MBLINFRA,MBL Infrastructure Limited,11-JAN-2010,INE912H01013,10
NSE_EQ|INE854D01024,MCDOWELL-N,EQUITY,NSE_EQ,MCDOWELL-N,United Spirits Limited,27-SEP-2001,INE854D01024,2
NSE_EQ|INE813V01022,MCL,EQUITY,NSE_EQ,MCL,Madhav Copper Limited,19-AUG-2020,INE813V01022,5
NSE_EQ|INE942G01012,MCLEODRUSS,EQUITY,NSE_EQ,MCLEODRUSS,Mcleod Russel India Limited,29-JUL-2005,INE942G01012,5
NSE_EQ|INE745G01035,MCX,EQUITY,NSE_EQ,MCX,Multi Commodity Exchange of India Limited,09-MAR-2012,INE745G01035,10
NSE_EQ|INE474Q01031,MEDANTA,EQUITY,NSE_EQ,MEDANTA,Global Health Limited,16-NOV-2022,INE474Q01031,2
NSE_EQ|INE456Z01021,MEDIASSIST,EQUITY,NSE_EQ,MEDIASSIST,Medi Assist Healthcare Services Limited,23-JAN-2024,INE456Z01021,5
NSE_EQ|INE646B01010,MEDICAMEQ,EQUITY,NSE_EQ,MEDICAMEQ,Medicamen Biotech Limited,27-OCT-2021,INE646B01010,10
NSE_EQ|INE630Y01024,MEDICO,EQUITY,NSE_EQ,MEDICO,Medico Remedies Limited,26-MAY-2022,INE630Y01024,2
NSE_EQ|INE804L01022,MEDPLUS,EQUITY,NSE_EQ,MEDPLUS,Medplus Health Services Limited,23-DEC-2021,INE804L01022,2
NSE_EQ|INE933B01012,MEGASOFT,EQUITY,NSE_EQ,MEGASOFT,Megasoft Limited,19-JUL-2007,INE933B01012,10
NSE_EQ|INE00EM01016,MEGASTAR,EQUITY,NSE_EQ,MEGASTAR,Megastar Foods Limited,16-FEB-2022,INE00EM01016,10
NSE_EQ|INE071D01033,MENONBE,EQUITY,NSE_EQ,MENONBE,Menon Bearings Limited,09-MAR-2015,INE071D01033,1
NSE_EQ|INE776I01010,MEP,EQUITY,NSE_EQ,MEP,MEP Infrastructure Developers Limited,06-MAY-2015,INE776I01010,10
NSE_EQ|INE317I01021,METROBRAND,EQUITY,NSE_EQ,METROBRAND,Metro Brands Limited,22-DEC-2021,INE317I01021,5
NSE_EQ|INE112L01020,METROPOLIS,EQUITY,NSE_EQ,METROPOLIS,Metropolis Healthcare Limited,15-APR-2019,INE112L01020,2
NSE_EQ|INE180A01020,MFSL,EQUITY,NSE_EQ,MFSL,Max Financial Services Limited,17-MAY-2000,INE180A01020,2
NSE_EQ|INE0APB01024,MGEL,EQUITY,NSE_EQ,MGEL,Mangalam Global Enterprise Limited,23-DEC-2020,INE0APB01024,2
NSE_EQ|INE002S01010,MGL,EQUITY,NSE_EQ,MGL,Mahanagar Gas Limited,01-JUL-2016,INE002S01010,10
NSE_EQ|INE112D01035,MHLXMIRU,EQUITY,NSE_EQ,MHLXMIRU,Mahalaxmi Rubtech Limited,27-JAN-2022,INE112D01035,10
NSE_EQ|INE998I01010,MHRIL,EQUITY,NSE_EQ,MHRIL,Mahindra Holidays & Resorts India Limited,16-JUL-2009,INE998I01010,10
NSE_EQ|INE287C01037,MICEL,EQUITY,NSE_EQ,MICEL,MIC Electronics Limited,17-DEC-2021,INE287C01037,2
NSE_EQ|INE099Z01011,MIDHANI,EQUITY,NSE_EQ,MIDHANI,Mishra Dhatu Nigam Limited,04-APR-2018,INE099Z01011,10
NSE_EQ|INE842C01021,MINDACORP,EQUITY,NSE_EQ,MINDACORP,Minda Corporation Limited,16-OCT-2014,INE842C01021,2
NSE_EQ|INE110B01017,MINDTECK,EQUITY,NSE_EQ,MINDTECK,Mindteck (India) Limited,02-AUG-2016,INE110B01017,10
NSE_EQ|INE831A01028,MIRCELECTR,EQUITY,NSE_EQ,MIRCELECTR,MIRC Electronics Limited,24-MAY-2004,INE831A01028,1
NSE_EQ|INE771A01026,MIRZAINT,EQUITY,NSE_EQ,MIRZAINT,Mirza International Limited,28-APR-1999,INE771A01026,2
NSE_EQ|INE828O01033,MITCON,EQUITY,NSE_EQ,MITCON,MITCON Consultancy & Engineering Services Limited,17-MAR-2022,INE828O01033,10
NSE_EQ|INE997Y01027,MITTAL,EQUITY,NSE_EQ,MITTAL,Mittal Life Style Limited,29-APR-2020,INE997Y01027,1
NSE_EQ|INE964W01021,MKPL,EQUITY,NSE_EQ,MKPL,M K Proteins Limited,13-JUN-2023,INE964W01021,1
NSE_EQ|INE227C01017,MMFL,EQUITY,NSE_EQ,MMFL,MM Forgings Limited,20-DEC-2006,INE227C01017,10
NSE_EQ|INE511Y01018,MMP,EQUITY,NSE_EQ,MMP,MMP Industries Limited,09-JAN-2020,INE511Y01018,10
NSE_EQ|INE123F01029,MMTC,EQUITY,NSE_EQ,MMTC,MMTC Limited,09-APR-2012,INE123F01029,1
NSE_EQ|INE832A01018,MODIRUBBER,EQUITY,NSE_EQ,MODIRUBBER,Modi Rubber Limited,07-FEB-1996,INE832A01018,10
NSE_EQ|INE737D01021,MODISONLTD,EQUITY,NSE_EQ,MODISONLTD,MODISON LIMITED,03-MAY-2021,INE737D01021,1
NSE_EQ|INE794W01014,MODTHREAD,EQUITY,NSE_EQ,MODTHREAD,Modern Threads (India) Limited,22-NOV-1995,INE794W01014,10
NSE_EQ|INE954E01012,MOHITIND,EQUITY,NSE_EQ,MOHITIND,Mohit Industries Limited,14-MAR-2013,INE954E01012,10
NSE_EQ|INE490G01020,MOIL,EQUITY,NSE_EQ,MOIL,MOIL Limited,15-DEC-2010,INE490G01020,10
NSE_EQ|INE514Y01020,MOKSH,EQUITY,NSE_EQ,MOKSH,Moksh Ornaments Limited,21-MAY-2021,INE514Y01020,2
NSE_EQ|INE0CT101020,MOL,EQUITY,NSE_EQ,MOL,Meghmani Organics Limited,18-AUG-2021,INE0CT101020,1
NSE_EQ|INE835B01035,MOLDTECH,EQUITY,NSE_EQ,MOLDTECH,Mold-Tek Technologies Limited,07-JUL-2016,INE835B01035,2
NSE_EQ|INE893J01029,MOLDTKPAC,EQUITY,NSE_EQ,MOLDTKPAC,Mold-Tek Packaging Limited,23-FEB-2015,INE893J01029,5
NSE_EQ|INE903D01011,MONARCH,EQUITY,NSE_EQ,MONARCH,Monarch Networth Capital Limited,06-JAN-2022,INE903D01011,10
NSE_EQ|INE950M01013,MONTECARLO,EQUITY,NSE_EQ,MONTECARLO,Monte Carlo Fashions Limited,19-DEC-2014,INE950M01013,10
NSE_EQ|INE083A01026,MOREPENLAB,EQUITY,NSE_EQ,MOREPENLAB,Morepen Laboratories Limited,24-NOV-1999,INE083A01026,2
NSE_EQ|INE775A01035,MOTHERSON,EQUITY,NSE_EQ,MOTHERSON,Samvardhana Motherson International Limited,14-AUG-1996,INE775A01035,1
NSE_EQ|INE338I01027,MOTILALOFS,EQUITY,NSE_EQ,MOTILALOFS,Motilal Oswal Financial Services Limited,11-SEP-2007,INE338I01027,1
NSE_EQ|INE0FRK01012,MOTISONS,EQUITY,NSE_EQ,MOTISONS,Motisons Jewellers Limited,26-DEC-2023,INE0FRK01012,10
NSE_EQ|INE861B01023,MOTOGENFIN,EQUITY,NSE_EQ,MOTOGENFIN,The Motor & General Finance Limited,08-FEB-1995,INE861B01023,5
NSE_EQ|INE356A01018,MPHASIS,EQUITY,NSE_EQ,MPHASIS,MphasiS Limited,04-JUN-2004,INE356A01018,10
NSE_EQ|INE943D01017,MPSLTD,EQUITY,NSE_EQ,MPSLTD,MPS Limited,21-JAN-2002,INE943D01017,10
NSE_EQ|INE883A01011,MRF,EQUITY,NSE_EQ,MRF,MRF Limited,18-SEP-1996,INE883A01011,10
NSE_EQ|INE398B01018,MRO-TEK,EQUITY,NSE_EQ,MRO-TEK,MRO-TEK Realty Limited,01-NOV-2000,INE398B01018,5
NSE_EQ|INE103A01014,MRPL,EQUITY,NSE_EQ,MRPL,Mangalore Refinery and Petrochemicals Limited,07-JAN-2005,INE103A01014,10
NSE_EQ|INE752G01015,MSPL,EQUITY,NSE_EQ,MSPL,MSP Steel & Power Limited,18-JUL-2005,INE752G01015,10
NSE_EQ|INE255X01014,MSTCLTD,EQUITY,NSE_EQ,MSTCLTD,Mstc Limited,29-MAR-2019,INE255X01014,10
NSE_EQ|INE0FS801015,MSUMI,EQUITY,NSE_EQ,MSUMI,Motherson Sumi Wiring India Limited,28-MAR-2022,INE0FS801015,1
NSE_EQ|INE864I01014,MTARTECH,EQUITY,NSE_EQ,MTARTECH,Mtar Technologies Limited,15-MAR-2021,INE864I01014,10
NSE_EQ|INE472M01018,MTEDUCARE,EQUITY,NSE_EQ,MTEDUCARE,MT Educare Limited,12-APR-2012,INE472M01018,10
NSE_EQ|INE153A01019,MTNL,EQUITY,NSE_EQ,MTNL,Mahanagar Telephone Nigam Limited,17-FEB-1999,INE153A01019,10
NSE_EQ|INE08KJ01020,MUFIN,EQUITY,NSE_EQ,MUFIN,Mufin Green Finance Limited,06-NOV-2023,INE08KJ01020,1
NSE_EQ|INE220Q01020,MUFTI,EQUITY,NSE_EQ,MUFTI,Credo Brands Marketing Limited,27-DEC-2023,INE220Q01020,2
NSE_EQ|INE304A01026,MUKANDLTD,EQUITY,NSE_EQ,MUKANDLTD,Mukand Limited,23-FEB-2004,INE304A01026,10
NSE_EQ|INE0CG401037,MUKKA,EQUITY,NSE_EQ,MUKKA,Mukka Proteins Limited,07-MAR-2024,INE0CG401037,1
NSE_EQ|INE374B01019,MUKTAARTS,EQUITY,NSE_EQ,MUKTAARTS,Mukta Arts Limited,12-SEP-2000,INE374B01019,5
NSE_EQ|INE672B01032,MUNJALAU,EQUITY,NSE_EQ,MUNJALAU,Munjal Auto Industries Limited,19-JUL-2006,INE672B01032,2
NSE_EQ|INE577A01027,MUNJALSHOW,EQUITY,NSE_EQ,MUNJALSHOW,Munjal Showa Limited,12-MAY-2003,INE577A01027,2
NSE_EQ|INE692B01014,MURUDCERA,EQUITY,NSE_EQ,MURUDCERA,Murudeshwar Ceramics Limited,28-MAY-2004,INE692B01014,10
NSE_EQ|INE296G01013,MUTHOOTCAP,EQUITY,NSE_EQ,MUTHOOTCAP,Muthoot Capital Services Limited,24-AUG-2015,INE296G01013,10
NSE_EQ|INE414G01012,MUTHOOTFIN,EQUITY,NSE_EQ,MUTHOOTFIN,Muthoot Finance Limited,06-MAY-2011,INE414G01012,10
NSE_EQ|INE046W01019,MUTHOOTMF,EQUITY,NSE_EQ,MUTHOOTMF,Muthoot Microfin Limited,26-DEC-2023,INE046W01019,10
NSE_EQ|INE0KNT01012,MVGJL,EQUITY,NSE_EQ,MVGJL,Manoj Vaibhav Gems N Jewellers Limited,03-OCT-2023,INE0KNT01012,10
NSE_EQ|INE295D01020,NACLIND,EQUITY,NSE_EQ,NACLIND,NACL Industries Limited,07-APR-2017,INE295D01020,1
NSE_EQ|INE454M01024,NAGAFERT,EQUITY,NSE_EQ,NAGAFERT,Nagarjuna Fertilizers and Chemicals Limited,15-JUN-2016,INE454M01024,1
NSE_EQ|INE245I01016,NAGREEKCAP,EQUITY,NSE_EQ,NAGREEKCAP,Nagreeka Capital & Infrastructure Limited,18-SEP-2007,INE245I01016,5
NSE_EQ|INE123B01028,NAGREEKEXP,EQUITY,NSE_EQ,NAGREEKEXP,Nagreeka Exports Limited,18-JUN-2007,INE123B01028,5
NSE_EQ|INE049I01012,NAHARCAP,EQUITY,NSE_EQ,NAHARCAP,Nahar Capital and Financial Services Limited,11-MAR-2008,INE049I01012,5
NSE_EQ|INE289A01011,NAHARINDUS,EQUITY,NSE_EQ,NAHARINDUS,Nahar Industrial Enterprises Limited,15-DEC-2005,INE289A01011,10
NSE_EQ|INE308A01027,NAHARPOLY,EQUITY,NSE_EQ,NAHARPOLY,Nahar Poly Films Limited,23-MAR-2007,INE308A01027,5
NSE_EQ|INE290A01027,NAHARSPING,EQUITY,NSE_EQ,NAHARSPING,Nahar Spinning Mills Limited,23-MAR-2007,INE290A01027,5
NSE_EQ|INE298J01013,NAM-INDIA,EQUITY,NSE_EQ,NAM-INDIA,Nippon Life India Asset Management Limited,06-NOV-2017,INE298J01013,10
NSE_EQ|INE117Z01011,NARMADA,EQUITY,NSE_EQ,NARMADA,Narmada Agrobase Limited,27-OCT-2022,INE117Z01011,10
NSE_EQ|INE987B01026,NATCOPHARM,EQUITY,NSE_EQ,NATCOPHARM,Natco Pharma Limited,27-DEC-1995,INE987B01026,2
NSE_EQ|INE448G01010,NATHBIOGEN,EQUITY,NSE_EQ,NATHBIOGEN,Nath Bio-Genes (India) Limited,28-JAN-2014,INE448G01010,10
NSE_EQ|INE139A01034,NATIONALUM,EQUITY,NSE_EQ,NATIONALUM,National Aluminium Company Limited,28-APR-1999,INE139A01034,5
NSE_EQ|INE663F01024,NAUKRI,EQUITY,NSE_EQ,NAUKRI,Info Edge (India) Limited,21-NOV-2006,INE663F01024,10
NSE_EQ|INE725A01022,NAVA,EQUITY,NSE_EQ,NAVA,NAVA LIMITED,03-APR-1996,INE725A01022,2
NSE_EQ|INE048G01026,NAVINFLUOR,EQUITY,NSE_EQ,NAVINFLUOR,Navin Fluorine International Limited,01-JUN-2007,INE048G01026,2
NSE_EQ|INE278M01019,NAVKARCORP,EQUITY,NSE_EQ,NAVKARCORP,Navkar Corporation Limited,09-SEP-2015,INE278M01019,10
NSE_EQ|INE060A01024,NAVNETEDUL,EQUITY,NSE_EQ,NAVNETEDUL,Navneet Education Limited,08-FEB-1995,INE060A01024,2
NSE_EQ|INE418L01021,NAZARA,EQUITY,NSE_EQ,NAZARA,Nazara Technologies Limited,30-MAR-2021,INE418L01021,4
NSE_EQ|INE095N01031,NBCC,EQUITY,NSE_EQ,NBCC,NBCC (India) Limited,12-APR-2012,INE095N01031,1
NSE_EQ|INE365I01020,NBIFIN,EQUITY,NSE_EQ,NBIFIN,N. B. I. Industrial Finance Company Limited,23-NOV-2016,INE365I01020,5
NSE_EQ|INE868B01028,NCC,EQUITY,NSE_EQ,NCC,NCC Limited,14-OCT-2003,INE868B01028,2
NSE_EQ|INE732C01016,NCLIND,EQUITY,NSE_EQ,NCLIND,NCL Industries Limited,03-APR-2007,INE732C01016,10
NSE_EQ|INE756C01015,NDGL,EQUITY,NSE_EQ,NDGL,Naga Dhunseri Group Limited,29-AUG-2016,INE756C01015,10
NSE_EQ|INE875G01030,NDL,EQUITY,NSE_EQ,NDL,Nandan Denim Limited,23-MAR-2012,INE875G01030,10
NSE_EQ|INE353A01023,NDLVENTURE,EQUITY,NSE_EQ,NDLVENTURE,NDL Ventures Limited,24-APR-2007,INE353A01023,10
NSE_EQ|INE07OG01012,NDRAUTO,EQUITY,NSE_EQ,NDRAUTO,Ndr Auto Components Limited,30-JUL-2020,INE07OG01012,10
NSE_EQ|INE155G01029,NDTV,EQUITY,NSE_EQ,NDTV,New Delhi Television Limited,19-MAY-2004,INE155G01029,4
NSE_EQ|INE553C01016,NECCLTD,EQUITY,NSE_EQ,NECCLTD,North Eastern Carrying Corporation Limited,02-MAR-2016,INE553C01016,10
NSE_EQ|INE023H01027,NECLIFE,EQUITY,NSE_EQ,NECLIFE,Nectar Lifesciences Limited,18-JUL-2005,INE023H01027,1
NSE_EQ|INE189I01024,NELCAST,EQUITY,NSE_EQ,NELCAST,Nelcast Limited,27-JUN-2007,INE189I01024,2
NSE_EQ|INE045B01015,NELCO,EQUITY,NSE_EQ,NELCO,NELCO Limited,28-MAY-2003,INE045B01015,10
NSE_EQ|INE136S01016,NEOGEN,EQUITY,NSE_EQ,NEOGEN,Neogen Chemicals Limited,08-MAY-2019,INE136S01016,10
NSE_EQ|INE317F01035,NESCO,EQUITY,NSE_EQ,NESCO,Nesco Limited,08-APR-2008,INE317F01035,2
NSE_EQ|INE239A01024,NESTLEIND,EQUITY,NSE_EQ,NESTLEIND,Nestle India Limited,01-AUG-2023,INE239A01024,1
