upstox_id,instrument_type,exchange,symbol,name_of_company,date_of_listing,isin_number,id,market_cap
BSE_EQ|INE641C01019,EQUITY,BSE_EQ,KAVVERITEL,Kavveri Telecom Products Limited,2008-01-29,INE641C01019,1e407276-77e9-4cea-9ef4-705e02381675,0
BSE_EQ|INE667G01023,EQUITY,BSE_EQ,SAKSOFT,Saksoft Limited,2005-05-09,INE667G01023,23df1147-aa86-409b-b582-d6e13281ba95,0
BSE_EQ|INE268B01013,EQUITY,BSE_EQ,KREBSBIO,Krebs Biochemicals and Industries Limited,1996-01-03,INE268B01013,65112f0c-8e64-434a-abdc-520ee1878fd5,0
BSE_EQ|INE217G01035,EQUITY,BSE_EQ,EQUIPPP,Equippp Social Impact Technologies Limited,2021-05-19,INE217G01035,eabe6f8e-f41e-4ec3-904d-18163e9336d0,0
BSE_EQ|INE715B01021,EQUITY,BSE_EQ,ANDHRSUGAR,The Andhra Sugars Limited,1995-11-01,INE715B01021,3d013d18-5018-460d-9763-396523daa7af,0
BSE_EQ|INE805C01028,EQUITY,BSE_EQ,KCP,KCP Limited,1997-04-09,INE805C01028,d62d44a2-306a-4a13-a25f-ba09d3a8f739,0
BSE_EQ|INE731C01018,EQUITY,BSE_EQ,KHAITANLTD,Khaitan (India) Limited,1995-12-20,INE731C01018,2c427851-b7e1-44ce-b59c-54d0d6b0dd56,0
BSE_EQ|INE660A01013,EQUITY,BSE_EQ,SUNDARMFIN,Sundaram Finance Limited,1998-01-07,INE660A01013,28498c1f-b5ce-48fe-8589-fb0c5af59fb3,0
BSE_EQ|INE073D01013,EQUITY,BSE_EQ,SUNDRMBRAK,Sundaram Brake Linings Limited,1996-07-17,INE073D01013,f6efb54d-6e94-4e5c-83ff-5384ad490705,0
BSE_EQ|INE715A01015,EQUITY,BSE_EQ,WHEELS,Wheels India Limited,2000-04-07,INE715A01015,da72b194-987d-4117-965a-2285679002cc,0
BSE_EQ|INE112F01022,EQUITY,BSE_EQ,LAMBODHARA,Lambodhara Textiles Limited,2015-02-04,INE112F01022,af7e0939-bd25-4cca-ab17-dedf160b291b,0
BSE_EQ|INE450E01011,EQUITY,BSE_EQ,SUKHJITS,Sukhjit Starch & Chemicals Limited,2022-11-07,INE450E01011,d8b2b46f-314c-4730-a78b-b8e607a41b52,0
BSE_EQ|INE725E01024,EQUITY,BSE_EQ,ORISSAMINE,The Orissa Minerals Development Company Limited,2010-09-29,INE725E01024,7f57b17e-8b16-43da-afa9-b469a24a926c,0
BSE_EQ|INE765G01017,EQUITY,BSE_EQ,ICICIGI,ICICI Lombard General Insurance Company Limited,2017-09-27,INE765G01017,245757f9-5c80-4b24-a695-d0d6c1b2b59f,0
BSE_EQ|INE794A01010,EQUITY,BSE_EQ,NEULANDLAB,Neuland Laboratories Limited,2008-10-13,INE794A01010,ac8c8090-5208-4554-ab2c-31e76017156e,0
BSE_EQ|INE371C01013,EQUITY,BSE_EQ,PODDARMENT,Poddar Pigments Limited,2016-11-22,INE371C01013,dfeaa59c-bd6d-49ad-b8ff-86e369a46192,0
BSE_EQ|INE542B01011,EQUITY,BSE_EQ,AKSHARCHEM,AksharChem India Limited,2017-03-28,INE542B01011,7a1379a1-919c-4884-ad82-cb8797331003,0
BSE_EQ|INE760F01028,EQUITY,BSE_EQ,INDOAMIN,Indo Amines Limited,2022-04-29,INE760F01028,f6171f89-8b69-4797-a7f9-2779f2b2504b,0
BSE_EQ|INE788B01028,EQUITY,BSE_EQ,INDSWFTLTD,Ind-Swift Limited,2004-10-18,INE788B01028,4ab11bae-214f-4f99-ab57-66d2b18aecaf,0
BSE_EQ|INE035D01020,EQUITY,BSE_EQ,SOTL,Savita Oil Technologies Limited,1995-06-28,INE035D01020,cf7b10e8-c147-4df4-9f45-db43c560f238,0
BSE_EQ|INE782E01017,EQUITY,BSE_EQ,HESTERBIO,Hester Biosciences Limited,2015-03-13,INE782E01017,2c661205-8d15-4fe6-97e5-aef210bac1c7,0
BSE_EQ|INE295D01020,EQUITY,BSE_EQ,NACLIND,NACL Industries Limited,2017-04-07,INE295D01020,f5a7ad73-5604-4d64-8839-f763f5058446,0
BSE_EQ|INE044A01036,EQUITY,BSE_EQ,SUNPHARMA,Sun Pharmaceutical Industries Limited,1995-02-08,INE044A01036,0f0a519b-a92a-4247-8c12-62b8259d6219,0
BSE_EQ|INE806T01012,EQUITY,BSE_EQ,SAPPHIRE,Sapphire Foods India Limited,2021-11-18,INE806T01012,e791e650-5d75-4c6d-a979-0aa572075715,0
BSE_EQ|INE475B01022,EQUITY,BSE_EQ,HIKAL,Hikal Limited,2001-02-14,INE475B01022,5038ffe9-d8f7-49b2-b268-158f1fcf8faa,0
BSE_EQ|INE475E01026,EQUITY,BSE_EQ,CAPLIPOINT,Caplin Point Laboratories Limited,2014-06-23,INE475E01026,03037ea0-9b67-41eb-b4f7-190ea4409e65,0
BSE_EQ|INE348L01012,EQUITY,BSE_EQ,MASFIN,MAS Financial Services Limited,2017-10-18,INE348L01012,5060397e-55bf-4be0-bac9-9a025c6690ad,0
BSE_EQ|INE887E01022,EQUITY,BSE_EQ,NGLFINE,NGL Fine-Chem Limited,2022-07-08,INE887E01022,ac8e421c-6a02-4474-b4af-8049dccf1c8f,0
BSE_EQ|INE481Y01014,EQUITY,BSE_EQ,GICRE,General Insurance Corporation of India,2017-10-25,INE481Y01014,d6ba5e41-ff0d-40f5-9d90-1279b31e311f,0
BSE_EQ|INE406A01037,EQUITY,BSE_EQ,AUROPHARMA,Aurobindo Pharma Limited,2000-07-19,INE406A01037,d84ef015-0598-4521-9949-4bdb5c887efc,0
BSE_EQ|INE987B01026,EQUITY,BSE_EQ,NATCOPHARM,Natco Pharma Limited,1995-12-27,INE987B01026,a18ddd9d-08ab-417f-a83f-dc5a297eba8a,0
BSE_EQ|INE305C01029,EQUITY,BSE_EQ,PANAMAPET,Panama Petrochem Limited,2011-09-30,INE305C01029,91044dee-3b01-4e61-9279-d139484577c9,0
BSE_EQ|INE083D01012,EQUITY,BSE_EQ,BALPHARMA,Bal Pharma Limited,2006-05-08,INE083D01012,d2bc0753-d6bb-4cd4-a8e3-7d0607032cfa,0
BSE_EQ|INE098F01031,EQUITY,BSE_EQ,AMRUTANJAN,Amrutanjan Health Care Limited,2015-01-02,INE098F01031,f90f1345-260c-4c99-b668-e0278028b8c8,0
BSE_EQ|INE188A01015,EQUITY,BSE_EQ,FACT,Fertilizers and Chemicals Travancore Limited,1995-04-12,INE188A01015,e6c8e004-3c4f-441e-acdb-28fc8026ceb7,0
BSE_EQ|INE147A01011,EQUITY,BSE_EQ,SPIC,Southern Petrochemicals Industries Corporation  Limited,1996-01-10,INE147A01011,287c1b4c-eb17-4838-b5f5-ad6642d099aa,0
BSE_EQ|INE804L01022,EQUITY,BSE_EQ,MEDPLUS,Medplus Health Services Limited,2021-12-23,INE804L01022,3cebb410-a1f5-4c28-8e5e-60a31cd8ef6f,0
BSE_EQ|INE547E01014,EQUITY,BSE_EQ,IMPAL,India Motor Parts and Accessories Limited,2005-10-07,INE547E01014,c9e57a79-94ec-4fbf-9397-c403f57dded9,0
BSE_EQ|INE874F01027,EQUITY,BSE_EQ,RADAAN,Radaan Mediaworks India Limited,2003-02-27,INE874F01027,a632e670-98df-4901-a199-d4e6d4de25a3,0
BSE_EQ|INE683C01011,EQUITY,BSE_EQ,MAITHANALL,Maithan Alloys Limited,2011-07-05,INE683C01011,d6084bc4-7696-4c35-8249-0ecb5df79f8f,0
BSE_EQ|INE144D01012,EQUITY,BSE_EQ,CUBEXTUB,Cubex Tubings Limited,1996-04-24,INE144D01012,061aba46-bcb1-4b6a-9f22-7bcc21be8b84,0
BSE_EQ|INE414A01015,EQUITY,BSE_EQ,MADRASFERT,Madras Fertilizers Limited,1997-07-25,INE414A01015,e23354e6-9dfd-422b-9a7c-78bc4cbbaaac,0
BSE_EQ|INE120D01012,EQUITY,BSE_EQ,HITECHCORP,Hitech Corporation Limited,2007-12-20,INE120D01012,20690b35-59d7-4296-b693-677d1830a1a6,0
BSE_EQ|INE816B01035,EQUITY,BSE_EQ,FILATEX,Filatex India Limited,2011-08-29,INE816B01035,724b2424-90a2-41d3-ad11-44dcdc9d0675,0
BSE_EQ|INE863B01011,EQUITY,BSE_EQ,PREMEXPLN,Premier Explosives Limited,2016-06-17,INE863B01011,5a271795-f7d7-404b-8145-856581f1f444,0
BSE_EQ|INE835B01035,EQUITY,BSE_EQ,MOLDTECH,Mold-Tek Technologies Limited,2016-07-07,INE835B01035,6698580d-e260-414e-99e4-b6ba1cbc9819,0
BSE_EQ|INE356A01018,EQUITY,BSE_EQ,MPHASIS,MphasiS Limited,2004-06-04,INE356A01018,0c6112e1-c721-4256-9ad0-98d9804f30be,0
BSE_EQ|INE609C01024,EQUITY,BSE_EQ,ORIENTLTD,Orient Press Limited,2010-03-03,INE609C01024,cb32d527-7ef9-49a5-ba5e-1ac4099ba6eb,0
BSE_EQ|INE460C01014,EQUITY,BSE_EQ,GANESHHOUC,Ganesh Housing Corporation Limited,2007-03-02,INE460C01014,42d1d1c6-65fc-4096-bad0-997a35e04f16,0
BSE_EQ|INE584A01023,EQUITY,BSE_EQ,NMDC,NMDC Limited,2008-03-03,INE584A01023,2e474640-e277-41c9-abde-b77528ad5031,0
BSE_EQ|INE529D01014,EQUITY,BSE_EQ,PATINTLOG,Patel Integrated Logistics Limited,2008-01-11,INE529D01014,80333d3a-9fba-4029-995a-2740b0b5e4e4,0
BSE_EQ|INE137C01018,EQUITY,BSE_EQ,ALPHAGEO,Alphageo (India) Limited,2007-05-11,INE137C01018,ccc6effe-dacb-4fcd-8893-6d9741ed89e7,0
BSE_EQ|INE479D01038,EQUITY,BSE_EQ,KRITI,Kriti Industries (India) Limited,2021-11-01,INE479D01038,23a04156-dec8-4940-bf00-a68303be1cb7,0
BSE_EQ|INE999B01013,EQUITY,BSE_EQ,SANGHIIND,Sanghi Industries Limited,1995-05-10,INE999B01013,cb8f46c1-ab10-4c37-9995-dcc73cc2fde7,0
BSE_EQ|INE652F01027,EQUITY,BSE_EQ,CCHHL,Country Club Hospitality & Holidays Limited,2015-02-03,INE652F01027,56ace864-6711-44bf-bf97-b106ebcd96a3,0
BSE_EQ|INE778A01021,EQUITY,BSE_EQ,TECHIN,Techindia Nirman Limited,2011-09-08,INE778A01021,b40b4412-0749-4b1a-b0f1-6332968fdb92,0
BSE_EQ|INE413G01022,EQUITY,BSE_EQ,TPLPLASTEH,TPL Plastech Limited,2015-05-20,INE413G01022,704f46e8-834f-407b-bf8d-6a636cc7cca1,0
BSE_EQ|INE557B01019,EQUITY,BSE_EQ,LIBERTSHOE,Liberty Shoes Limited,1995-09-27,INE557B01019,f495b6b4-36be-4eeb-a662-5840fa43d2d4,0
BSE_EQ|INE822G01016,EQUITY,BSE_EQ,ELECTHERM,Electrotherm (India) Limited,2007-08-20,INE822G01016,43fa8667-0ddf-42fd-8453-a5ac63e765fa,0
BSE_EQ|INE233B01017,EQUITY,BSE_EQ,BLUEDART,Blue Dart Express Limited,2002-12-12,INE233B01017,698e30d3-4e7b-4faa-b341-59c42ca27a24,0
BSE_EQ|INE771A01026,EQUITY,BSE_EQ,MIRZAINT,Mirza International Limited,1999-04-28,INE771A01026,50101332-93f6-4a6e-81c4-5d4a8a2566e9,0
BSE_EQ|INE305A01015,EQUITY,BSE_EQ,TFCILTD,Tourism Finance Corporation of India Limited,2000-07-26,INE305A01015,9fdf8abc-8a43-43eb-8fd4-9c30b5b7b10e,0
BSE_EQ|INE610C01014,EQUITY,BSE_EQ,ARENTERP,Rajdarshan Industries Limited,1995-10-18,INE610C01014,66f2329e-e981-4aac-8b59-f9f256844655,0
BSE_EQ|INE828A01016,EQUITY,BSE_EQ,BIL,Bhartiya International Limited,2000-04-12,INE828A01016,ca95e803-9310-4089-906f-fd311cf954eb,0
BSE_EQ|INE967C01018,EQUITY,BSE_EQ,KAMATHOTEL,Kamat Hotels (I) Limited,1996-05-29,INE967C01018,e93213eb-b341-4172-8f72-2b29b3f1d5da,0
BSE_EQ|INE055C01020,EQUITY,BSE_EQ,KEEPLEARN,DSJ Keep Learning Limited,1995-03-01,INE055C01020,84136f83-4ab7-481e-bcbf-7e34f6823fb5,0
BSE_EQ|INE583B01015,EQUITY,BSE_EQ,SANDESH,The Sandesh Limited,2002-11-26,INE583B01015,cd76ca96-421e-4be4-9400-7e79e2588136,0
BSE_EQ|INE025B01025,EQUITY,BSE_EQ,GOLDIAM,Goldiam International Limited,2005-08-29,INE025B01025,4e2421f3-5cc4-4e10-aa4c-3441526bab3c,0
BSE_EQ|INE461C01038,EQUITY,BSE_EQ,GREENPLY,Greenply Industries Limited,1996-03-06,INE461C01038,8d2e8bd1-5ae0-41a6-939d-03997c99e494,0
BSE_EQ|INE497B01018,EQUITY,BSE_EQ,SEAMECLTD,Seamec Limited,1995-06-28,INE497B01018,55349d5d-d43c-4b04-a22a-b61040d42be7,0
BSE_EQ|INE974B01016,EQUITY,BSE_EQ,CHEVIOT,Cheviot Company Limited,2022-06-20,INE974B01016,770e3391-d96d-40c5-924e-a74cfb84dcfd,0
BSE_EQ|INE552D01024,EQUITY,BSE_EQ,CONFIPET,Confidence Petroleum India Limited,2019-06-13,INE552D01024,7cc0f86a-683e-4d12-881c-2585e4f8b634,0
BSE_EQ|INE655B01011,EQUITY,BSE_EQ,BANARBEADS,Banaras Beads Limited,1995-07-07,INE655B01011,d079c389-ef25-4f1e-bf1a-758daa26d907,0
BSE_EQ|INE111B01023,EQUITY,BSE_EQ,63MOONS,63 moons technologies limited,2005-06-20,INE111B01023,8c94a6d1-ee7a-49ca-bad6-9589a3b7f4ca,0
BSE_EQ|INE453D01025,EQUITY,BSE_EQ,SARLAPOLY,Sarla Performance Fibers Limited,2007-01-19,INE453D01025,c0df3c44-a687-4887-8893-a5d8dd708095,0
BSE_EQ|INE253B01015,EQUITY,BSE_EQ,21STCENMGM,21st Century Management Services Limited,1995-05-03,INE253B01015,a891e99f-aa01-4ff9-bfab-342ab40f279b,0
BSE_EQ|INE059D01020,EQUITY,BSE_EQ,LAOPALA,La Opala RG Limited,2007-03-16,INE059D01020,82ee892d-bd9e-4656-9c19-4e750a19dec0,0
BSE_EQ|INE239C01020,EQUITY,BSE_EQ,STYLAMIND,Stylam Industries Limited,2021-08-02,INE239C01020,a537e03c-0716-4d94-8307-23e9c4dc1006,0
BSE_EQ|INE411B01019,EQUITY,BSE_EQ,VENUSREM,Venus Remedies Limited,2006-12-20,INE411B01019,8c0297d8-dcb3-4f22-8ca5-c0339434171d,0
BSE_EQ|INE550C01020,EQUITY,BSE_EQ,URJA,Urja Global Limited,2017-03-28,INE550C01020,fee5e777-ba71-482d-bc90-f7f2b0142097,0
BSE_EQ|INE348A01023,EQUITY,BSE_EQ,ASHAPURMIN,Ashapura Minechem Limited,1995-09-20,INE348A01023,690fb6cd-3aea-4720-84fa-805d23c6c7a9,0
BSE_EQ|INE825A01020,EQUITY,BSE_EQ,VTL,Vardhman Textiles Limited,2003-01-14,INE825A01020,63e7fe93-1b36-4ecc-aa21-d444976fc2f8,0
BSE_EQ|INE527H01019,EQUITY,BSE_EQ,UFO,UFO Moviez India Limited,2015-05-14,INE527H01019,b362b28c-873b-40f4-aee5-d571ca7a89e9,0
BSE_EQ|INE278Y01022,EQUITY,BSE_EQ,CAMPUS,Campus Activewear Limited,2022-05-09,INE278Y01022,bf2ce036-71aa-4329-b9fd-0d1e5d224f2a,0
BSE_EQ|INE01QM01018,EQUITY,BSE_EQ,EMUDHRA,eMudhra Limited,2022-06-01,INE01QM01018,6c42990f-05cb-4d92-803c-2eb8556f4715,0
BSE_EQ|INE082W01014,EQUITY,BSE_EQ,WEWIN,WE WIN LIMITED,2022-06-15,INE082W01014,e571917a-d984-494d-b66c-81832da198e3,0
BSE_EQ|INE186A01019,EQUITY,BSE_EQ,GUJALKALI,Gujarat Alkalies and Chemicals Limited,1997-08-07,INE186A01019,e22e9ad8-cfb6-4bfa-a7ae-26a378072c2c,0
BSE_EQ|INE383A01012,EQUITY,BSE_EQ,INDIACEM,The India Cements Limited,2000-05-31,INE383A01012,14c98ec1-3847-4196-910e-4c799f5872e7,0
BSE_EQ|INE573A01042,EQUITY,BSE_EQ,JKTYRE,JK Tyre & Industries Limited,2007-03-19,INE573A01042,1ac3c637-2e25-4d30-8d00-c7ed8cf2fb1a,0
BSE_EQ|INE558B01017,EQUITY,BSE_EQ,MANGCHEFER,Mangalore Chemicals & Fertilizers Limited,2007-10-22,INE558B01017,9f4ec896-4feb-4e17-9ec1-cb3f17cf7d41,0
BSE_EQ|INE173A01025,EQUITY,BSE_EQ,SIL,Standard Industries Limited,2004-01-27,INE173A01025,a0d88048-88ce-461d-a3ce-e00517e3141d,0
BSE_EQ|INE700A01033,EQUITY,BSE_EQ,JUBLPHARMA,Jubilant Pharmova Limited,2003-06-16,INE700A01033,9a20a12d-5655-40ac-883c-144794358a1f,0
BSE_EQ|INE924D01017,EQUITY,BSE_EQ,THEINVEST,The Investment Trust Of India Limited,2017-08-02,INE924D01017,ec5a547e-752a-4ed8-b77f-8b7a50854b23,0
BSE_EQ|INE718F01018,EQUITY,BSE_EQ,CSLFINANCE,CSL Finance Limited,2022-07-21,INE718F01018,695b7177-ed48-4a12-a19f-1997d90d6e64,0
BSE_EQ|INE989A01024,EQUITY,BSE_EQ,SANGHVIMOV,Sanghvi Movers Limited,2007-01-24,INE989A01024,8747c243-2405-487f-b03b-0f83365829e6,0
BSE_EQ|INE818A01017,EQUITY,BSE_EQ,SELAN,Selan Exploration Technology Limited,2006-09-26,INE818A01017,e1d00619-71ee-4542-b406-ecf160a90680,0
BSE_EQ|INE963C01033,EQUITY,BSE_EQ,FAZE3Q,Faze Three Limited,2022-11-18,INE963C01033,23d16b80-db39-45cc-9e7f-9b93eb14095d,0
BSE_EQ|INE959A01019,EQUITY,BSE_EQ,PRIVISCL,Privi Speciality Chemicals Limited,2015-05-08,INE959A01019,fba92b62-0604-4605-ab32-3f01405d48af,0
BSE_EQ|INE225C01029,EQUITY,BSE_EQ,UDAICEMENT,Udaipur Cement Works Limited,2024-04-23,INE225C01029,df4bb581-8c3e-4175-989e-9ab8ba3ddc65,0
BSE_EQ|INE350C01017,EQUITY,BSE_EQ,OPTIEMUS,Optiemus Infracom Limited,2017-08-08,INE350C01017,540e8f61-016d-4e5a-95e2-09572327cc62,0
BSE_EQ|INE083B01024,EQUITY,BSE_EQ,THEMISMED,Themis Medicare Limited,2007-04-02,INE083B01024,0016412b-14e9-4166-92c0-e229d695f814,0
BSE_EQ|INE495B01038,EQUITY,BSE_EQ,SUVEN,Suven Life Sciences Limited,2003-10-23,INE495B01038,2e2b028e-ebe1-4005-87f8-d4b2c77ed7cd,0
BSE_EQ|INE823A01017,EQUITY,BSE_EQ,KOTHARIPRO,Kothari Products Limited,1998-06-03,INE823A01017,98c50399-2f7c-49f1-9714-b0abbad4ccf8,0
BSE_EQ|INE419D01026,EQUITY,BSE_EQ,CLSEL,Chaman Lal Setia Exports Limited,2021-05-12,INE419D01026,539f6fa2-64b9-4a7d-b8eb-18740914f6f1,0
BSE_EQ|INE955D01029,EQUITY,BSE_EQ,GENUSPOWER,Genus Power Infrastructures Limited,2005-07-08,INE955D01029,6ad255cc-4897-4abb-902a-3315c09ecefc,0
BSE_EQ|INE276G01015,EQUITY,BSE_EQ,ASIANENE,Asian Energy Services Limited,2021-12-09,INE276G01015,3ec5eab8-5019-459e-bb9a-c4d7faf41cde,0
BSE_EQ|INE071E01023,EQUITY,BSE_EQ,UGARSUGAR,The Ugar Sugar Works Limited,2010-08-23,INE071E01023,2357dcb5-bed0-42f5-94b5-add27e188d59,0
BSE_EQ|INE607D01018,EQUITY,BSE_EQ,ORIENTBELL,Orient Bell Limited,2007-02-14,INE607D01018,8d91623e-f3a4-42ad-822e-3bb280fcb321,0
BSE_EQ|INE349A01021,EQUITY,BSE_EQ,NRBBEARING,NRB Bearing Limited,2000-03-08,INE349A01021,80adc4dd-a080-4dff-bbbe-d707e1f02bd4,0
BSE_EQ|INE937C01029,EQUITY,BSE_EQ,NILAINFRA,Nila Infrastructures Limited,2015-05-21,INE937C01029,f6baa67f-8e61-464e-b8a0-7b7c6b91bffb,0
BSE_EQ|INE921B01025,EQUITY,BSE_EQ,DBSTOCKBRO,DB (International) Stock Brokers Limited,2012-02-29,INE921B01025,7aabdefc-ee3d-4470-bece-aa15b00c4453,0
BSE_EQ|INE131B01039,EQUITY,BSE_EQ,RELAXO,Relaxo Footwears Limited,2011-06-17,INE131B01039,adf5c030-bd66-4d17-af5a-b90915c672d1,0
BSE_EQ|INE790G01031,EQUITY,BSE_EQ,SHILPAMED,Shilpa Medicare Limited,2009-12-03,INE790G01031,e77f5eb5-fdba-484f-920b-472af37ee7f3,0
BSE_EQ|INE074B01023,EQUITY,BSE_EQ,PARACABLES,Paramount Communications Limited,2007-01-03,INE074B01023,86114a37-d525-4c13-9f6c-7d301a3aecea,0
BSE_EQ|INE127D01025,EQUITY,BSE_EQ,HDFCAMC,HDFC Asset Management Company Limited,2018-08-06,INE127D01025,a7af53e9-7ccb-4f2e-87d7-393e0d176936,0
BSE_EQ|INE127I01024,EQUITY,BSE_EQ,GOODLUCK,Goodluck India Limited,2015-01-08,INE127I01024,c512d965-6694-45fb-b969-2ad2c05c6279,0
BSE_EQ|INE533D01032,EQUITY,BSE_EQ,RAJRILTD,Raj Rayon Industries Limited,2022-03-16,INE533D01032,696a6129-89be-4d2c-b029-6009681556fc,0
BSE_EQ|INE093B01015,EQUITY,BSE_EQ,ALPSINDUS,Alps Industries Limited,1996-04-24,INE093B01015,4d0877df-f09d-4a7e-accb-c6f7f6c157e5,0
BSE_EQ|INE334A01023,EQUITY,BSE_EQ,STERTOOLS,Sterling Tools Limited,2006-02-02,INE334A01023,6ef792e6-b80e-48a4-9e4d-66d102e65254,0
BSE_EQ|INE354C01027,EQUITY,BSE_EQ,BHAGERIA,Bhageria Industries Limited,2016-03-02,INE354C01027,41480446-4520-4a97-9f75-bd69c235a93b,0
BSE_EQ|INE001B01026,EQUITY,BSE_EQ,KRBL,KRBL Limited,2002-01-21,INE001B01026,87b3a598-1a69-4e32-901a-f31db862c9c3,0
BSE_EQ|INE509F01029,EQUITY,BSE_EQ,CUPID,Cupid Limited,2016-09-16,INE509F01029,052c87d0-03d7-4ade-9137-6c6111cde21c,0
BSE_EQ|INE995D01025,EQUITY,BSE_EQ,CHEMBOND,Chembond Chemicals Ltd,2019-11-20,INE995D01025,de081dd4-f754-4a13-a25f-4dea481dbee0,0
BSE_EQ|INE474C01015,EQUITY,BSE_EQ,REMSONSIND,Remsons Industries Limited,1996-01-31,INE474C01015,a32326da-783f-4ad3-bb01-cdfdad9e0483,0
BSE_EQ|INE416A01044,EQUITY,BSE_EQ,SABTNL,Sri Adhikari Brothers Television Network Limited,2024-04-01,INE416A01044,bca7d1ac-4296-42d0-b741-a80efea3bdeb,0
BSE_EQ|INE806A01020,EQUITY,BSE_EQ,VIKASECO,Vikas EcoTech Limited,2011-12-12,INE806A01020,7358139e-ee3a-4c20-b7c5-36ba8165f266,0
BSE_EQ|INE242A01010,EQUITY,BSE_EQ,IOC,Indian Oil Corporation Limited,1996-07-24,INE242A01010,5e79d91d-6948-46ca-bfc6-550c1861586c,0
BSE_EQ|INE050E01027,EQUITY,BSE_EQ,BALAMINES,Balaji Amines Limited,2007-04-05,INE050E01027,045f53df-4796-4c14-8839-f486bce57109,0
BSE_EQ|INE914E01040,EQUITY,BSE_EQ,ALANKIT,Alankit Limited,2015-06-30,INE914E01040,b12e9dbf-a6b5-4193-876d-e748191b0740,0
BSE_EQ|INE239D01028,EQUITY,BSE_EQ,OMINFRAL,OM INFRA LIMITED,2011-06-17,INE239D01028,597c0dc7-0862-4d6c-b1d3-bd8049c3c9ad,0
BSE_EQ|INE011E01029,EQUITY,BSE_EQ,BALUFORGE,Balu Forge Industries Limited,2024-04-29,INE011E01029,971d50f7-1c8b-4d98-b8b3-8947cd684b49,0
BSE_EQ|INE244B01030,EQUITY,BSE_EQ,PATELENG,Patel Engineering Limited,2005-02-24,INE244B01030,4d821699-dffb-4d80-bf5e-d2104f6d1407,0
BSE_EQ|INE646B01010,EQUITY,BSE_EQ,MEDICAMEQ,Medicamen Biotech Limited,2021-10-27,INE646B01010,ced9de2a-a66e-495b-858a-ad2881cf61f0,0
BSE_EQ|INE062D01024,EQUITY,BSE_EQ,ALICON,Alicon Castalloy Limited,2006-09-29,INE062D01024,4621326b-f49f-4e86-b636-c03be8cd1510,0
BSE_EQ|INE548C01032,EQUITY,BSE_EQ,EMAMILTD,Emami Limited,2006-08-03,INE548C01032,96321547-7c60-470c-9767-afa74e6d5665,0
BSE_EQ|INE109C01017,EQUITY,BSE_EQ,ARMANFIN,Arman Financial Services Limited,2016-06-14,INE109C01017,38bf60e7-e29a-4fb0-a477-82dd27b06cd9,0
BSE_EQ|INE096B01018,EQUITY,BSE_EQ,NUCLEUS,Nucleus Software Exports Limited,2002-12-19,INE096B01018,29758773-01a8-41f4-91cc-78ff533e7d96,0
BSE_EQ|INE522D01027,EQUITY,BSE_EQ,MANAPPURAM,Manappuram Finance Limited,2014-12-01,INE522D01027,9740eaf7-73f8-421b-97f3-23833e4a31b4,0
BSE_EQ|INE802B01019,EQUITY,BSE_EQ,LINC,Linc Limited,2015-03-09,INE802B01019,08a65447-e4c4-4894-a3ea-ad8df65ede81,0
BSE_EQ|INE764D01017,EQUITY,BSE_EQ,VSTTILLERS,V.S.T Tillers Tractors Limited,2011-06-20,INE764D01017,1cbf05af-a3c0-4870-bad8-a971ffe3f803,0
BSE_EQ|INE293B01029,EQUITY,BSE_EQ,HAVISHA,Sri Havisha Hospitality and Infrastructure Limited,2000-02-16,INE293B01029,527d100b-3482-4c7b-b1c6-e8e0b93665af,0
BSE_EQ|INE768C01010,EQUITY,BSE_EQ,ZYDUSWELL,Zydus Wellness Limited,2009-11-13,INE768C01010,2536dc03-332a-4f1c-96ec-a63749c32d75,0
BSE_EQ|INE111A01025,EQUITY,BSE_EQ,CONCOR,Container Corporation of India Limited,1997-05-07,INE111A01025,7135cc11-43ee-439b-a308-1c54d295a7bf,0
BSE_EQ|INE922B01023,EQUITY,BSE_EQ,PANACEABIO,Panacea Biotec Limited,1996-04-17,INE922B01023,6cc9b6d7-6be1-448a-9c20-d6395182e7e1,0
BSE_EQ|INE102B01014,EQUITY,BSE_EQ,CHOICEIN,Choice International Limited,2022-04-08,INE102B01014,aa0d6c58-4efc-484a-91fe-aa214f8f73b0,0
BSE_EQ|INE319B01014,EQUITY,BSE_EQ,BYKE,The Byke Hospitality Ltd,2015-04-15,INE319B01014,81fea99e-bbfa-4f44-afbc-1069e1e3bf52,0
BSE_EQ|INE326B01027,EQUITY,BSE_EQ,ALMONDZ,Almondz Global Securities Limited,2008-06-16,INE326B01027,791e48ad-ff2a-465b-af22-c739e7f3165f,0
BSE_EQ|INE107A01015,EQUITY,BSE_EQ,TNPL,Tamil Nadu Newsprint & Papers Limited,1996-02-14,INE107A01015,b805dfba-de3d-4419-affd-23dff39dba5b,0
BSE_EQ|INE908D01010,EQUITY,BSE_EQ,SHAKTIPUMP,Shakti Pumps (India) Limited,2015-01-29,INE908D01010,2e4846df-59ea-4c3e-848a-85ff7ea1d394,0
BSE_EQ|INE805A01014,EQUITY,BSE_EQ,GOLDTECH,AION-TECH SOLUTIONS LIMITED,2001-04-11,INE805A01014,3a575f2f-2847-4ea0-81fe-e3c4ea0a4b24,0
BSE_EQ|INE192H01020,EQUITY,BSE_EQ,GRMOVER,GRM Overseas Limited,2022-09-07,INE192H01020,25d553c6-7cb3-4759-95c5-399769f51235,0
